site,latDD,lonDD
b1015659,26.415,75.6983
b1015660,26.415,75.6983
b1015672,26.415,75.6983
b1015684,26.415,75.6983
b1015696,26.415,75.6983
b1015703,26.415,75.6983
b1015715,26.415,75.6983
b1015727,26.5,76.8217
b1015739,26.5,76.8217
b1015740,26.5,76.8217
b1015752,26.5,76.8217
b1015764,26.5017,76.8167
b1015776,26.5017,76.8167
b1015788,26.51,76.74
b1015807,26.51,76.74
b1015819,26.51,76.74
b1015820,26.51,76.74
b1015832,26.51,76.74
b1015844,26.51,76.74
b1015856,26.51,76.74
b1015868,26.5133,76.74
b1015881,26.5133,76.74
b1015893,26.5133,76.74
b1015900,26.5133,76.74
b1015912,26.5133,76.74
b1015924,26.5133,76.74
b1015936,26.5133,76.74
b1015948,26.4717,76.6467
b1015961,26.4717,76.6467
b1015973,26.4717,76.6467
b1015985,26.4717,76.6467
b1015997,26.4717,76.6467
b1016000,26.485,76.6333
b1016012,26.485,76.6333
b1016024,26.485,76.6333
b1016036,26.485,76.6333
b1026866,55.4633,4.81167
b1026878,55.2217,5.20167
b1026891,55.3917,6.75667
b1026958,55.9933,7.235
b1026971,55.9233,6.71333
b1028897,26.6417,-79.08
b1039281,56.215,5.815
b1039293,60.3117,0.696667
b1039300,60.3117,0.696667
b1039312,60.3117,0.696667
b1039336,60.1667,0.166667
b1039348,60.1667,0.166667
b1039373,60.1667,0.166667
b1039385,60.1667,0.166667
b1039416,60.31,0.695
b1043673,60.1667,0.166667
b1043685,60.1667,0.166667
b1043697,60.31,0.703333
b1043704,60.31,0.703333
b1043716,60.31,0.703333
b1097136,26.5,76.8183
b1097148,26.5,76.8183
b1097161,26.5,76.8183
b1097173,26.5,76.8183
b1097185,26.5183,76.7467
b1097197,26.5183,76.7467
b1097204,26.5183,76.7467
b1097216,26.5183,76.7467
b1097228,26.5183,76.7467
b1097241,26.5183,76.7467
b1097253,26.5183,76.7467
b1097265,26.5183,76.7467
b1097382,26.3617,75.735
b1097394,26.3617,75.735
b1097401,26.3617,75.735
b1097413,26.3617,75.735
b1097425,26.3617,75.735
b1097437,26.3617,75.735
b1097449,26.3617,75.735
b1097450,26.3617,75.735
b1097462,26.3617,75.735
b1097474,26.495,70.5233
b1097486,26.4817,76.5783
b1097498,26.4817,76.5783
b1097505,26.4817,76.5783
b1097517,26.4817,76.5783
b1097529,26.4817,76.5783
b1097530,26.525,76.8083
b1097542,26.3533,75.7217
b1097554,26.3533,75.7217
b1097566,26.3533,75.7217
b1097578,26.3533,75.7217
b1097591,26.3533,75.7217
b1097609,26.3533,75.7217
b1108652,60.5483,52.3533
b1108664,60.37,51.8867
b1108676,60.2883,51.3867
b1108688,60.2533,51.1933
b1108707,60.225,50.9317
b1108719,60.1933,50.545
b1108720,60.2233,-50.0417
b1108732,60.2067,49.28
b1108744,60.165,-48.085
b1108756,60.1467,-48.11
b1108768,62.505,56.7917
b1108781,60.15,48.0067
b1108793,62.1717,56.67
b1108800,61.3933,56.6933
b1108812,61.0417,-54.0717
b1108824,60.9633,54.1717
b1108836,60.7367,53.3717
b1108848,60.445,52.83
b1193136,26.6367,-79.075
b1193161,50.1583,-5.00333
b1193173,50.1583,-5.00333
b1193185,28.48,16.2367
b1193197,28.48,16.2367
b1207477,64.155,-22.095
b1207489,63.2117,-20.0667
b1207490,62.025,-19.0783
b1207508,61.13,-19.095
b1207521,60.9767,-20.04
b1207533,59.8233,19.5833
b1207545,59.2017,17.8883
b1207557,58.095,-14.1033
b1207569,57.5217,12.235
b1207570,57.2333,-10.0383
b1207582,56.7333,-7.165
b1207594,56.6683,-6.135
b1207601,57.11,-9.13833
b1207613,57.6933,-11.0817
b1207625,57.6167,10.6367
b1207637,57.5667,10.9567
b1207649,57.88,-11.1
b1207650,56.47,9.47333
b1207662,64.155,-22.0883
b1207674,63.21,-20.0667
b1207686,62.025,-19.0783
b1207698,61.13,-19.0933
b1207705,60.9767,-20.04
b1207717,59.8233,19.5833
b1207729,59.2017,17.8883
b1207730,58.095,-14.1033
b1207742,57.5217,12.235
b1207754,57.2333,-10.0383
b1207766,56.7333,-7.165
b1207778,56.6683,-6.135
b1207791,57.11,-9.14
b1207809,57.6933,-11.0817
b1207810,57.6167,10.6367
b1207822,57.5667,10.9567
b1207834,57.88,-11.1
b1207846,56.4683,9.46833
b1219454,28.445,16.1867
b1219466,28.1767,14.7883
b1219478,27.8533,13.525
b1219491,27.2183,15.6167
b1219509,25.7267,19.37
b1219510,24.4117,22.6317
b1219522,23.8,-24.1117
b1219534,23.8167,-24.13
b1219546,24.1633,-28.1467
b1219558,24.4933,33.775
b1219571,24.7633,37.7533
b1219583,25.0967,-42.1433
b1219595,23.865,-41.1033
b1219602,23.93,-40.005
b1219614,23.9183,35.385
b1219626,23.9067,30.6517
b1219638,23.8967,25.805
b1219651,24.2517,22.7317
b1219663,25.7333,-18.0783
b1219675,28.4133,16.1983
b1219687,27.59,-17.0333
b1219699,25.3917,20.5583
b1219706,24.3017,22.9883
b1219718,23.9383,23.9883
b1219731,23.8433,24.615
b1219743,23.8483,29.335
b1219755,23.8583,-34.09
b1219767,23.865,38.745
b1219779,23.92,-41.0383
b1219780,23.9567,43.45
b1219792,24.1333,-48.0017
b1219811,24.4283,49.905
b1219823,25.13,-52.0133
b1219835,24.1817,49.6817
b1219847,24.13,-45.01
b1219859,24.0833,-40.1283
b1219860,24.0417,-36.14
b1219872,23.9983,-33.0033
b1219884,23.9517,28.865
b1219896,23.9,25.2317
b1219903,25.085,-21.0017
b1219915,26.5583,17.3367
b1219927,27.4733,14.7117
b1219939,27.8917,13.38
b1219940,28.3033,13.325
b1223139,28.475,16.19
