Filename	OriginatorsIdentifier	latDD	lonDD	Site	StartDate	StartTime	EndDate	EndTime											
cmd\b0006197.lst	F/300/B	55.2666	4.4833	SF	12/10/71	06:33:00	25/10/71	06:43:00											
cmd\b0006204.lst	G/065/T	55.5333	6.9666	SG	11/10/71	19:18:00	23/10/71	07:22:00											
cmd\b0006216.lst	G/098/B	55.5333	6.9666	SG	11/10/71	19:17:00	23/10/71	07:17:00											
cmd\b0006228.lst	L/583/T	52.5833	2.5833	SL	08/10/71	14:47:00	11/10/71	08:47:00											
cmd\b0006241.lst	L/153/B	52.5833	2.5833	SL	08/10/71	14:49:00	27/10/71	16:38:00											
cmd\b0006253.lst	N/353/B	52.5333	4.2166	SN	08/10/71	22:30:00	27/10/71	05:11:00											
cmd\b0006265.lst	NUCEL/260/T	52.3316	1.7133	NUCEL/260/T	23/10/71	11:24:00	29/10/71	13:39:00											
cmd\b0006277.lst	H/293/T	52.7016	1.8166	SH	19/10/71	17:53:00	28/10/71	10:05:00											
cmd\b0006289.lst	H/436/B	52.7016	1.8166	SH	19/10/71	17:50:00	28/10/71	10:06:00											
cmd\b0006290.lst	J/431/T	52.5749	1.8566	SJ	20/10/71	11:51:00	28/10/71	05:45:00											
cmd\b0006308.lst	K/217/T	52.4016	1.8366	SK	20/10/71	10:41:00	27/10/71	22:26:00											
cmd\b0006321.lst	K/306/B	52.4016	1.8366	SK	20/10/71	10:26:00	27/10/71	22:29:00											
cmd\b0006333.lst	I/050/B1	50.7049	-1.0249	SI	31/07/74	15:45:00	05/08/74	05:43:00											
cmd\b0006345.lst	I/050/B2	50.7049	-1.0249	SI	06/08/74	11:16:00	20/08/74	20:46:00											
cmd\b0006357.lst	J/569/B	50.7249	-1.0166	J/569/B	31/07/74	17:25:00	18/08/74	11:45:00											
cmd\b0006369.lst	K/071/T2	50.5649	-1.4866	SK	06/08/74	14:31:00	04/09/74	06:51:00											
cmd\b0006370.lst	K/314/T	50.5649	-1.4866	SK	03/08/74	14:00:00	06/08/74	13:20:00											
cmd\b0006382.lst	K/162/T1	50.5649	-1.4866	SK	06/08/74	14:32:00	04/09/74	07:10:00											
cmd\b0006394.lst	K/270/T2	50.5649	-1.4866	SK	03/08/74	14:02:00	06/08/74	13:22:00											
cmd\b0006401.lst	A/071/T	50.0599	-5.3766	SA	07/10/74	13:40:00	19/10/74	13:00:00											
cmd\b0006413.lst	A/422/B	50.0599	-5.3766	SA	07/10/74	13:40:00	19/10/74	13:00:00											
cmd\b0006425.lst	B/206/T	49.9966	-5.4166	SB	07/10/74	11:11:00	19/10/74	11:31:00											
cmd\b0006437.lst	B/478/B	49.9966	-5.4166	SB	07/10/74	11:21:00	19/10/74	11:31:00											
cmd\b0006449.lst	C/153/T	49.9849	-5.0699	SC	06/10/74	17:31:00	20/10/74	15:44:00											
cmd\b0006450.lst	C/482/B	49.9849	-5.0699	SC	08/10/74	00:27:00	17/10/74	00:07:00											
cmd\b0006462.lst	D/436/T	49.9483	-4.9949	SD	06/10/74	18:28:00	20/10/74	14:55:00											
cmd\b0006474.lst	E/050/T	50.1916	-4.7766	SE	06/10/74	12:09:00	21/10/74	09:05:00											
cmd\b0006486.lst	E/446/B	50.1916	-4.7766	SE	06/10/74	12:00:00	21/10/74	09:10:00											
cmd\b0006498.lst	F/799/T	50.0733	-4.6649	SF	06/10/74	10:02:00	21/10/74	10:27:00											
cmd\b0006505.lst	F/062/B	50.0733	-4.6649	SF	06/10/74	09:55:00	13/10/74	06:45:00											
cmd\b0006517.lst	G/390/T	50.1783	-3.7283	SG	05/10/74	16:10:00	21/10/74	14:01:00											
cmd\b0006529.lst	G/270/B	50.1783	-3.7283	SG	05/10/74	16:32:00	20/10/74	01:52:00											
cmd\b0006530.lst	H/053/T	50.1016	-3.7149	SH	05/10/74	19:12:00	21/10/74	15:12:00											
cmd\b0006542.lst	H/102/B	50.1016	-3.7149	SH	05/10/74	19:11:00	21/10/74	15:11:00											
cmd\b0006554.lst	A/197/T	49.9833	-5.5499	SA	01/12/73	21:00:00	17/12/73	10:25:00											
cmd\b0006566.lst	A/122/B	49.9833	-5.5499	SA	01/12/73	21:06:00	17/12/73	10:27:00											
cmd\b0006578.lst	B/071/B	49.8333	-5.4499	SB	02/12/73	09:35:00	15/12/73	15:03:00											
cmd\b0006591.lst	D/206/T	49.2999	-5.1166	SD	02/12/73	15:47:00	14/12/73	10:28:00											
cmd\b0006609.lst	D/314/M	49.2999	-5.1166	SD	02/12/73	15:49:00	11/12/73	21:19:00											
cmd\b0006610.lst	D/132/B	49.2999	-5.1166	SD	02/12/73	15:36:00	05/12/73	14:06:00											
cmd\b0006622.lst	D1/322/T	49.3583	-5.0416	SD1	11/12/73	13:26:00	12/12/73	15:25:00											
cmd\b0006634.lst	D1/500/B	49.3583	-5.0416	SD1	11/12/73	13:21:00	12/12/73	15:21:00											
cmd\b0006646.lst	D2/390/T	49.2833	-5	SD2	11/12/73	14:37:00	14/12/73	08:40:00											
cmd\b0006658.lst	D2/278/B	49.2833	-5	SD2	11/12/73	14:39:00	12/12/73	18:19:00											
cmd\b0006671.lst	E/436/B	48.9666	-4.9333	SE	02/12/73	19:51:00	11/12/73	06:25:00											
cmd\b0006683.lst	F/153/T	48.8833	-4.5999	SF	02/12/73	22:54:00	14/12/73	15:35:00											
cmd\b0006695.lst	F/190/B	48.8833	-4.5999	SF	02/12/73	22:48:00	14/12/73	15:26:00											
cmd\b0006984.lst	B1/429/T	54.9833	-5.6166	PBISOP/SB1	30/08/71	10:27:00	05/09/71	08:12:00											
cmd\b0006996.lst	B2/306/T	54.9666	-5.6166	PBISOP/SB2	15/09/71	12:37:00	19/09/71	07:47:00											
cmd\b0007011.lst	B1/328/MB	54.9833	-5.6166	PBISOP/SB1	30/08/71	10:31:00	31/08/71	19:21:00											
cmd\b0007023.lst	B1/260/B	54.9833	-5.6166	PBISOP/SB1	30/08/71	10:33:00	05/09/71	06:13:00											
cmd\b0007035.lst	B1/306/MT	54.9833	-5.6166	PBISOP/SB1	30/08/71	10:30:00	05/09/71	07:58:00											
cmd\b0007047.lst	B2/595/MT	54.9666	-5.6166	PBISOP/SB2	15/09/71	12:40:00	19/09/71	07:50:00											
cmd\b0007059.lst	D/295/M	54	-3.8999	PBISOP/SD	06/09/71	19:49:00	20/09/71	23:37:00											
cmd\b0007060.lst	D/316/B	54	-3.8999	PBISOP/SD	06/09/71	19:56:00	20/09/71	23:39:00											
cmd\b0007072.lst	E/166/T	53.5999	-3.6999	PBISOP/SE	06/09/71	17:02:00	21/09/71	07:06:00											
cmd\b0007084.lst	E/249/B	53.5999	-3.6999	PBISOP/SE	06/09/71	16:57:00	21/09/71	07:07:00											
cmd\b0007096.lst	F/300/T	53.3999	-5.8333	PBISOP/SF	06/09/71	01:23:00	20/09/71	09:12:00											
cmd\b0007103.lst	F/153/B	53.3999	-5.8333	PBISOP/SF	06/09/71	01:35:00	20/09/71	09:13:00											
cmd\b0007115.lst	G/293/T	53.4333	-5.5499	PBISOP/SG	29/08/71	19:08:00	08/10/71	06:19:00											
cmd\b0007127.lst	G/436/MB	53.4333	-5.5499	PBISOP/SG	29/08/71	19:03:00	08/10/71	06:25:00											
cmd\b0007139.lst	L/291/M	52.0833	-5.1333	PBISOP/SL	05/09/71	16:45:00	22/09/71	17:55:00											
cmd\b0007140.lst	M/583/B	53.3999	-5.1166	PBISOP/SM	06/09/71	06:25:00	20/09/71	17:22:00											
cmd\b0007152.lst	N/217/T	54.0666	-5.3166	PBISOP/SN	07/09/71	06:22:00	17/09/71	20:12:00											
cmd\b0007164.lst	N/457/B	54.0666	-5.3166	PBISOP/SN	07/09/71	06:23:00	17/09/71	20:27:00											
cmd\b0007176.lst	P/595/T	54.2333	-4.1833	PBISOP/SP	06/09/71	22:37:00	15/09/71	00:08:00											
cmd\b0007188.lst	P/562/B	54.2333	-4.1833	PBISOP/SP	06/09/71	22:36:00	15/09/71	00:07:00											
cmd\b0007207.lst	D/172/T	51.6199	1.2466	D/172/T	28/07/72	10:17:00	08/08/72	07:57:00											
cmd\b0007219.lst	E/436/T	51.6599	1.2016	E/436/T	28/07/72	13:38:00	06/08/72	11:55:00											
cmd\b0007220.lst	F/517/T	51.7033	1.3366	F/517/T	28/07/72	18:18:00	07/08/72	17:39:00											
cmd\b0007232.lst	J/153/T	51.7066	1.3999	J/153/T	28/07/72	14:50:00	08/08/72	07:56:00											
cmd\b0007244.lst	K/457/T	51.6133	1.2833	K/457/T	28/07/72	08:08:00	07/08/72	12:08:00											
cmd\b0007256.lst	L/686/T	51.6749	1.4083	L/686/T	27/07/72	19:18:00	28/07/72	06:58:00											
cmd\b0007268.lst	A/300/T	51.7133	1.2149	A/300/T	12/02/72	18:32:00	22/03/72	08:49:00											
cmd\b0007281.lst	B/569/T	51.7266	1.2733	B/569/T	15/03/72	20:39:00	22/03/72	07:49:00											
cmd\b0007293.lst	D/436/T	51.6266	1.2183	D/436/T	13/02/72	11:24:00	21/03/72	12:11:00											
cmd\b0007300.lst	E/291/T	51.6966	1.3516	E/291/T	10/03/72	14:05:00	21/03/72	10:06:00											
cmd\b0007312.lst	F/219/T	51.6749	1.3483	F/219/T	13/02/72	10:31:00	27/02/72	10:01:00											
cmd\b0007324.lst	G/309/T	51.6749	1.4083	G/309/T	13/02/72	14:16:00	12/03/72	18:00:00											
cmd\b0007336.lst	J/153/T	51.6533	1.5216	SJ	13/02/72	16:56:00	13/03/72	16:39:00											
cmd\b0007348.lst	J/569/B	51.6533	1.5216	SJ	13/02/72	16:49:00	13/03/72	16:39:00											
cmd\b0007361.lst	K/065/T	51.6483	1.5749	SK	16/02/72	13:33:00	13/03/72	18:03:00											
cmd\b0007373.lst	L/429/T	51.6433	1.6733	SL	13/02/72	19:32:00	19/03/72	06:06:00											
cmd\b0007385.lst	L/686/B	51.6433	1.6733	SL	13/02/72	19:34:00	19/03/72	06:13:00											
cmd\b0007397.lst	WHITA/260/T	51.6666	1.0549	WHITA/260/T	08/03/72	15:50:00	12/03/72	00:50:00											
cmd\b0007404.lst	EASTS/431/T	51.6349	1.0883	EASTS/431/T	08/03/72	14:48:00	19/03/72	06:53:00											
cmd\b0007416.lst	A/465/T	51.8099	1.2966	A/465/T	19/01/73	11:10:00	06/02/73	21:40:00											
cmd\b0007428.lst	B/429/T	51.7916	1.3466	B/429/T	19/01/73	11:39:00	18/02/73	05:59:00											
cmd\b0007441.lst	C/098/T	51.6216	1.2049	C/098/T	18/01/73	15:37:00	14/03/73	12:50:00											
cmd\b0007453.lst	D/588/T	51.6583	1.5233	SD	17/01/73	17:30:00	14/03/73	17:10:00											
cmd\b0007465.lst	D/562/B	51.6583	1.5233	SD	17/01/73	17:31:00	16/02/73	19:51:00											
cmd\b0007477.lst	E/322/T	51.6616	1.2016	E/322/T	18/01/73	17:08:00	14/03/73	11:11:00											
cmd\b0007489.lst	F/220/T	51.6383	1.5783	SF	17/01/73	12:13:00	14/03/73	16:13:00											
cmd\b0007490.lst	G/799/T	51.5699	1.4133	G/799/T	18/01/73	09:31:00	27/02/73	04:41:00											
cmd\b0007508.lst	H/569/T	51.7549	1.3349	H/569/T	19/01/73	09:27:00	14/03/73	09:22:00											
cmd\b0007521.lst	K/291/T	51.4649	1.3966	K/291/T	18/01/73	11:29:00	15/03/73	08:19:00											
cmd\b0007533.lst	N/153/B	51.6483	1.6716	SN	17/01/73	10:29:00	15/03/73	10:55:00											
cmd\b0007545.lst	P/493/T	51.4033	1.4499	P/493/T	18/01/73	12:31:00	15/03/73	06:41:00											
cmd\b0007557.lst	TW/190/T	52.0499	3.6333	PJONSDAP/STW	17/09/73	19:10:00	23/09/73	15:50:00											
cmd\b0007569.lst	TW/071/B	52.0499	3.6333	PJONSDAP/STW	17/09/73	19:17:00	20/09/73	06:17:00											
cmd\b0007570.lst	WG/270/T	52.4333	2.6166	PJONSDAP/SWG	07/09/73	17:32:00	22/10/73	08:52:00											
cmd\b0007582.lst	WG/412/M	52.4333	2.6166	PJONSDAP/SWG	07/09/73	17:32:00	18/09/73	19:22:00											
cmd\b0007594.lst	WG/819/B	52.4333	2.6166	PJONSDAP/SWG	07/09/73	17:30:00	22/10/73	09:14:00											
cmd\b0007601.lst	WM/500/T	52.0166	1.6833	PJONSDAP/SWM	07/09/73	12:19:00	19/10/73	12:09:00											
cmd\b0007613.lst	WM/202/B	52.0166	1.6833	PJONSDAP/SWM	07/09/73	12:23:00	06/10/73	19:23:00											
cmd\b0007625.lst	WQ/465/T	52.0166	2.6666	PJONSDAP/SWQ	07/09/73	20:54:00	22/10/73	05:32:00											
cmd\b0007637.lst	WW/436/T	52.0166	3.6166	PJONSDAP/SWW	08/09/73	06:01:00	17/09/73	17:54:00											
cmd\b0007649.lst	WW/214/B	52.0166	3.6166	PJONSDAP/SWW	08/09/73	05:55:00	11/09/73	09:25:00											
cmd\b0007650.lst	XA/153/T	52.8999	3.1166	PJONSDAP/SXA	06/09/73	15:06:00	24/10/73	09:34:00											
cmd\b0007662.lst	XA/588/B	52.8999	3.1166	PJONSDAP/SXA	06/09/73	14:53:00	24/10/73	08:53:00											
cmd\b0007674.lst	XC/569/T	52.8499	2.7666	PJONSDAP/SXC	06/09/73	17:30:00	19/09/73	09:40:00											
cmd\b0007686.lst	YW/220/T	53.0499	3.8166	PJONSDAP/SYW	06/09/73	09:35:00	04/10/73	02:44:00											
cmd\b0007698.lst	YW/122/B	53.0499	3.8166	PJONSDAP/SYW	06/09/73	09:28:00	04/10/73	02:31:00											
cmd\b0007705.lst	YY/417/T	52.9833	3.4666	PJONSDAP/SYY	06/09/73	12:29:00	24/10/73	06:57:00											
cmd\b0007717.lst	YY/322/B	52.9833	3.4666	PJONSDAP/SYY	06/09/73	12:29:00	12/10/73	13:39:00											
cmd\b0007729.lst	DOVER/071/T	51.0999	1.5499	PJONSDAP/SDS	15/09/73	15:14:00	17/09/73	06:37:00											
cmd\b0007730.lst	DOVER/190/M1	51.0999	1.5499	PJONSDAP/SDS	15/09/73	15:12:00	17/09/73	06:42:00											
cmd\b0007742.lst	DOVER/197/M2	51.0999	1.5499	PJONSDAP/SDS	15/09/73	15:23:00	17/09/73	06:43:00											
cmd\b0007754.lst	DOVER/206/M3	51.0999	1.5499	PJONSDAP/SDS	15/09/73	15:12:00	15/09/73	22:57:00											
cmd\b0007766.lst	DOVER/102/B	51.0999	1.5499	PJONSDAP/SDS	15/09/73	15:06:00	15/09/73	21:51:00											
cmd\b0007846.lst	1/270/T	54.2283	0.0283	PJONSIS/S1	27/10/76	16:57:00	07/01/77	08:38:00											
cmd\b0007858.lst	1/067/B	54.2283	0.0283	PJONSIS/S1	27/10/76	16:41:00	05/11/76	16:01:00											
cmd\b0007871.lst	2/630/B	54.3833	1.0999	PJONSIS/S2	27/10/76	11:39:00	06/01/77	08:19:00											
cmd\b0007883.lst	2/588/T	54.3833	1.0999	PJONSIS/S2	04/09/76	15:47:00	27/10/76	09:27:00											
cmd\b0007895.lst	2/102/B	54.3833	1.0999	PJONSIS/S2	04/09/76	16:08:00	27/10/76	07:18:00											
cmd\b0007902.lst	1/554/T	54.2283	0.0283	PJONSIS/S1	09/07/76	12:22:00	03/09/76	12:15:00											
cmd\b0007914.lst	1/270/B	54.2283	0.0283	PJONSIS/S1	09/07/76	12:21:00	03/09/76	12:17:00											
cmd\b0007926.lst	2/053/T	54.3833	1.0999	PJONSIS/S2	10/07/76	11:12:00	13/08/76	04:15:00											
cmd\b0007938.lst	2/431/B	54.3833	1.0999	PJONSIS/S2	10/07/76	11:18:00	04/09/76	14:16:00											
cmd\b0007951.lst	1/174/T	54.2283	0.0283	PJONSIS/S1	19/06/76	22:11:00	09/07/76	10:31:00											
cmd\b0007963.lst	1/422/B	54.2283	0.0283	PJONSIS/S1	19/06/76	22:05:00	21/06/76	15:45:00											
cmd\b0007975.lst	2/542/T	54.3833	1.0999	PJONSIS/S2	20/06/76	09:55:00	10/07/76	08:55:00											
cmd\b0007987.lst	1/102/T	54.2283	0.0283	PJONSIS/S1	10/05/76	10:32:00	19/06/76	19:50:00											
cmd\b0007999.lst	1/630/B	54.2283	0.0283	PJONSIS/S1	10/05/76	10:35:00	19/06/76	20:16:00											
cmd\b0008002.lst	2/431/B	54.3833	1.0999	PJONSIS/S2	22/04/76	12:18:00	13/05/76	16:58:00											
cmd\b0008014.lst	1/102/B	54.2283	0.0283	PJONSIS/S1	22/04/76	07:53:00	10/05/76	09:03:00											
cmd\b0008026.lst	1/431/T	54.2283	0.0283	PJONSIS/S1	29/03/76	08:22:00	22/04/76	06:28:00											
cmd\b0008038.lst	1/206/B	54.2283	0.0283	PJONSIS/S1	29/03/76	08:33:00	19/04/76	22:23:00											
cmd\b0008051.lst	1/436/T	54.2283	0.0283	PJONSIS/S1	06/03/76	11:31:00	15/03/76	09:21:00											
cmd\b0008063.lst	2/1/799/T	54.3833	1.0999	PJONSIS/S2	06/03/76	18:13:00	26/03/76	15:33:00											
cmd\b0008075.lst	2/071/B	54.3833	1.0999	PJONSIS/S2	06/03/76	18:17:00	22/04/76	11:07:00											
cmd\b0008087.lst	2/314/T	54.3833	1.0999	PJONSIS/S2	28/01/76	11:40:00	06/03/76	16:14:00											
cmd\b0008099.lst	2/454/B	54.3833	1.0999	PJONSIS/S2	28/01/76	11:43:00	04/03/76	12:33:00											
cmd\b0008106.lst	2/500/T	54.3833	1.0999	PJONSIS/S2	14/12/75	18:26:00	19/01/76	01:16:00											
cmd\b0008118.lst	2/162/B	54.3833	1.0999	PJONSIS/S2	14/12/75	18:19:00	28/01/76	09:19:00											
cmd\b0008131.lst	1/071/T	54.2283	0.0283	PJONSIS/S1	21/11/75	14:09:00	05/02/76	03:59:00											
cmd\b0008143.lst	1/493/B	54.2283	0.0283	PJONSIS/S1	25/10/75	09:29:00	04/11/75	12:59:00											
cmd\b0008155.lst	2/642/T1	54.3666	1.0999	PJONSIS/S2	25/10/75	17:05:00	18/12/75	18:35:00											
cmd\b0008167.lst	2/642/T2	54.3666	1.0999	PJONSIS/S2	18/12/75	18:55:00	02/02/76	18:55:00											
cmd\b0008179.lst	1/206/T	54.2283	0.0283	PJONSIS/S1	08/09/75	17:37:00	25/10/75	06:37:00											
cmd\b0008180.lst	1/566/B	54.2283	0.0283	PJONSIS/S1	08/09/75	17:32:00	25/10/75	06:42:00											
cmd\b0008192.lst	2/431/T	54.3666	1.0999	PJONSIS/S2	09/09/75	09:49:00	25/10/75	15:12:00											
cmd\b0008211.lst	2/478/B	54.3666	1.0999	PJONSIS/S2	09/09/75	09:37:00	25/10/75	15:17:00											
cmd\b0008223.lst	2/436/T	54.3666	1.0999	PJONSIS/S2	02/07/75	15:50:00	07/07/75	06:18:00											
cmd\b0008235.lst	2/431/B	54.3666	1.0999	PJONSIS/S2	02/07/75	15:50:00	07/07/75	06:30:00											
cmd\b0008247.lst	1/550/T	54.2283	0.0283	PJONSIS/S1	05/07/75	06:42:00	25/08/75	01:32:00											
cmd\b0008259.lst	2/071/T	54.3666	1.0999	PJONSIS/S2	07/07/75	05:58:00	17/08/75	13:08:00											
cmd\b0008260.lst	2/102/B	54.3666	1.0999	PJONSIS/S2	07/07/75	05:52:00	09/09/75	06:51:00											
cmd\b0008272.lst	1/314/T	54.2283	0.0283	PJONSIS/S1	10/05/75	09:55:00	17/05/75	13:55:00											
cmd\b0008284.lst	1/478/B	54.2283	0.0283	PJONSIS/S1	10/05/75	09:52:00	05/07/75	08:12:00											
cmd\b0008296.lst	2/050/B	54.3666	1.0999	PJONSIS/S2	10/05/75	15:43:00	02/07/75	16:57:00											
cmd\b0008303.lst	1/554/T	54.2283	0.0283	PJONSIS/S1	04/04/75	18:16:00	11/04/75	17:56:00											
cmd\b0008315.lst	1/482/B	54.2283	0.0283	PJONSIS/S1	04/04/75	18:30:00	10/05/75	07:39:00											
cmd\b0008327.lst	2/488/T1	54.3666	1.0999	PJONSIS/S2	06/04/75	15:46:00	18/05/75	13:37:00											
cmd\b0008339.lst	2/488/T2	54.3666	1.0999	PJONSIS/S2	18/05/75	13:48:00	02/07/75	16:26:00											
cmd\b0008340.lst	2/446/B	54.3666	1.0999	PJONSIS/S2	06/04/75	15:52:00	25/04/75	14:52:00											
cmd\b0008352.lst	2/465/T	54.3666	1.0999	PJONSIS/S2	04/03/75	17:23:00	29/03/75	19:53:00											
cmd\b0008364.lst	2/206/B	54.3666	1.0999	PJONSIS/S2	04/03/75	17:38:00	06/04/75	14:08:00											
cmd\b0008376.lst	1/454/T	54.2283	0.0283	PJONSIS/S1	04/03/75	12:31:00	15/03/75	01:21:00											
cmd\b0008388.lst	1/162/B	54.2283	0.0283	PJONSIS/S1	04/03/75	11:25:00	04/04/75	19:07:00											
cmd\b0008407.lst	J76100/038/T	58.5666	1.5	JONSDAP/S100	27/04/76	20:08:00	08/06/76	10:31:00									C		
cmd\b0008419.lst	J76100/059/B	58.5666	1.5	JONSDAP/S100	27/04/76	20:08:00	08/06/76	10:31:00											
cmd\b0008420.lst	J7645/105/T1	58.4333	3.6666	PJONSDAP/S45	09/03/76	16:31:00	15/04/76	18:43:00											
cmd\b0008432.lst	J7645/105/T2	58.4333	3.6666	PJONSDAP/S45	15/04/76	18:52:00	03/05/76	06:37:00											
cmd\b0008444.lst	J7645/629/B1	58.4333	3.6666	PJONSDAP/S45	09/03/76	16:18:00	08/04/76	22:35:00									C		
cmd\b0008456.lst	J7645/629/B2	58.4333	3.6666	PJONSDAP/S45	08/04/76	22:44:00	03/05/76	06:04:00									C		
cmd\b0008468.lst	J7644/630/T	58.4333	3.3333	PJONSDAP/S44	09/03/76	14:05:00	25/04/76	20:18:00											
cmd\b0008481.lst	J7644/538/M1	58.4333	3.3333	PJONSDAP/S44	09/03/76	14:18:00	11/04/76	16:58:00									C		
cmd\b0008493.lst	J7644/538/M2	58.4333	3.3333	PJONSDAP/S44	11/04/76	17:08:00	25/04/76	20:18:00									C		
cmd\b0008500.lst	J7644/095/B1	58.4333	3.3333	PJONSDAP/S44	09/03/76	14:18:00	14/04/76	09:48:00									C		
cmd\b0008512.lst	J7644/095/B2	58.4333	3.3333	PJONSDAP/S44	14/04/76	09:58:00	25/04/76	20:18:00									C		
cmd\b0008524.lst	J7643/703/M	58.4333	3	PJONSDAP/S43	09/03/76	11:28:00	25/04/76	17:18:00									C		
cmd\b0008536.lst	J7643/414/B	58.4333	3	PJONSDAP/S43	09/03/76	11:28:00	25/04/76	17:08:00									C		
cmd\b0008548.lst	J7642/059/T	58.4333	2.75	PJONSDAP/S42	09/03/76	09:28:00	17/03/76	00:01:00									C		
cmd\b0008561.lst	J7642/038/M	58.4333	2.75	PJONSDAP/S42	09/03/76	09:28:00	16/03/76	23:55:00									C		
cmd\b0008573.lst	J7640/546/T	57.3999	0.9333	PJONSDAP/S40	08/03/76	18:50:00	23/03/76	07:40:00											
cmd\b0008585.lst	J7640/554/M	57.3999	0.9333	PJONSDAP/S40	08/03/76	18:55:00	24/04/76	20:44:00											
cmd\b0008597.lst	J7640/638/B	57.3999	0.9333	PJONSDAP/S40	08/03/76	18:57:00	28/03/76	14:07:00											
cmd\b0008604.lst	J7639/162/T1	57.2166	-0.25	PJONSDAP/S39	08/03/76	14:17:00	06/04/76	11:12:00											
cmd\b0008616.lst	J7639/162/T2	57.2166	-0.25	PJONSDAP/S39	08/04/76	11:19:00	23/04/76	22:20:00											
cmd\b0008628.lst	J7639/295/M	57.2166	-0.25	PJONSDAP/S39	08/03/76	14:19:00	24/04/76	16:22:00											
cmd\b0008641.lst	J7639/862/B	57.2166	-0.25	PJONSDAP/S39	08/03/76	14:34:00	24/04/76	16:24:00											
cmd\b0008653.lst	J7638/478/T	57	-1.4499	PJONSDAP/S38	08/03/76	10:13:00	22/04/76	03:53:00											
cmd\b0008665.lst	J7638/566/B	57	-1.4499	PJONSDAP/S38	08/03/76	10:16:00	22/04/76	03:56:00											
cmd\b0008677.lst	J7636/422/T	56.1666	-0.0333	PJONSDAP/S36	08/03/76	01:47:00	28/03/76	04:57:00											
cmd\b0008689.lst	J7636/542/B	56.1666	-0.0333	PJONSDAP/S36	08/03/76	01:42:00	16/03/76	00:52:00											
cmd\b0008690.lst	J7635/214/T	55.9833	-1.4833	PJONSDAP/S35	07/03/76	20:54:00	23/04/76	05:33:00											
cmd\b0008708.lst	J7635/791/B	55.9833	-1.4833	PJONSDAP/S35	07/03/76	21:04:00	23/04/76	05:29:00											
cmd\b0008721.lst	2/050/T	55.4666	1	S2	04/09/76	07:57:00	14/09/76	13:57:00											
cmd\b0008733.lst	2/634/B	55.4666	1	S2	04/09/76	08:05:00	26/10/76	10:42:00											
cmd\b0008745.lst	4/862/M	53.6833	1.7166	4/862/M	04/09/76	21:40:00	28/10/76	08:56:00											
cmd\b0008757.lst	2/102/T	55.4666	1	S2	13/07/76	13:43:00	05/08/76	22:10:00											
cmd\b0008769.lst	2/073/B	55.4666	1	S2	22/08/76	07:16:00	04/09/76	05:04:00											
cmd\b0008770.lst	3/550/B	53.1666	1.0333	3/550/B	06/07/76	21:32:00	03/08/76	14:32:00											
cmd\b0008782.lst	4/493/M	53.6833	1.7166	4/493/M	07/07/76	21:00:00	30/08/76	23:44:00											
cmd\b0008794.lst	1/067/T	55.25	-0.25	S1	19/06/76	15:10:00	13/07/76	18:50:00											
cmd\b0008801.lst	1/110/B	55.25	-0.25	S1	19/06/76	15:25:00	26/06/76	08:45:00											
cmd\b0008813.lst	2/546/T	55.4666	1	S2	19/06/76	08:03:00	25/06/76	22:03:00											
cmd\b0008825.lst	2/073/B	55.4666	1	S2	19/06/76	08:05:00	13/07/76	11:15:00											
cmd\b0008837.lst	1/050/T1	55.25	-0.25	S1	23/04/76	15:45:00	16/05/76	08:25:00											
cmd\b0008849.lst	2/295/T	55.4666	1	S2	11/05/76	10:34:00	19/06/76	05:48:00											
cmd\b0008850.lst	2/554/B	55.4666	1	S2	11/05/76	10:29:00	19/06/76	05:34:00											
cmd\b0008862.lst	3/588/B	53.1666	1.0333	3/588/B	21/04/76	16:43:00	13/06/76	01:55:00											
cmd\b0008874.lst	4/454/M	53.6833	1.7166	4/454/M	21/04/76	20:37:00	29/04/76	05:27:00											
cmd\b0008886.lst	1/053/T	55.25	-0.25	S1	07/03/76	16:03:00	18/03/76	01:23:00											
cmd\b0008898.lst	2/050/T	55.4666	1	S2	07/03/76	10:27:00	22/04/76	17:50:00											
cmd\b0008905.lst	2/222/B	55.4666	1	S2	07/03/76	10:14:00	22/04/76	17:54:00											
cmd\b0008917.lst	4/102/M	53.6833	1.7166	4/102/M	06/03/76	00:05:00	19/04/76	18:35:00											
cmd\b0008929.lst	1/446/T	55.25	-0.25	S1	27/01/76	17:20:00	03/02/76	17:50:00											
cmd\b0008930.lst	1/472/B	55.25	-0.25	S1	27/01/76	17:24:00	31/01/76	13:14:00											
cmd\b0008942.lst	2/431/T	55.4666	1	S2	27/01/76	21:42:00	07/03/76	08:19:00											
cmd\b0008954.lst	2/206/B	55.4666	1	S2	27/01/76	21:35:00	07/03/76	08:25:00											
cmd\b0008966.lst	A/754/B	53.5499	0.5333	A/754/B	04/01/78	15:42:00	24/02/78	17:37:00											
cmd\b0008978.lst	A/730/B	53.5499	0.5333	A/730/B	03/12/77	10:37:00	04/01/78	14:07:00											
cmd\b0008991.lst	A/754/B	53.5499	0.5333	A/754/B	13/10/77	19:30:00	24/11/77	13:27:00											
cmd\b0009005.lst	A/730/B	53.5499	0.5333	A/730/B	10/09/77	09:05:00	13/10/77	17:05:00											
cmd\b0009017.lst	A/754/B	53.5499	0.5333	A/754/B	30/07/77	19:58:00	10/09/77	07:27:00											
cmd\b0009029.lst	A/634/T	52.9666	2.75	A/634/T	21/03/77	18:34:00	04/04/77	19:01:00											
