BODC reference,Oceanographic data type,Instrument,Platform,Latitude A,Latitude B,Longitude A,Longitude B,Positional definition,Start date,End date,Series duration (days),Sea floor depth (m),Series depth minimum (m),Series depth maximum (m),Project,Country,Organisation,Quality control (QC),Series availability,Warnings,Licence ///20
621139,CTD or STD cast,CTD/STD cast,research vessel,54.3318,-99,-3.8158,-999,Fixed point,25/11/2002,-99,-99,45,42.61,2.97,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
948548,CTD or STD cast,CTD/STD cast,research vessel,53.3845,-99,-3.782,-999,Fixed point,25/06/2008,-99,-99,16.5,12.64,2.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
947103,CTD or STD cast,CTD/STD cast,research vessel,53.53417,-99,-3.36783,-999,Fixed point,14/03/2008,-99,-99,22.6,20.56,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
729653,CTD or STD cast,CTD/STD cast,research vessel,54.332,-99,-3.8155,-999,Fixed point,23/03/2006,-99,-99,42,39.64,2.97,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
942043,CTD or STD cast,CTD/STD cast,research vessel,53.5325,-99,-3.268,-999,Fixed point,16/05/2007,-99,-99,8,8.18,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
948106,CTD or STD cast,CTD/STD cast,research vessel,53.617,-99,-3.365,-999,Fixed point,15/05/2008,-99,-99,23.8,22.05,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1023322,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.4485,-99,-3.50267,-999,Fixed point,02/08/2009,-99,-99,20.5,20.07,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
947385,CTD or STD cast,CTD/STD cast,research vessel,53.61833,-99,-3.36783,-999,Fixed point,17/04/2008,-99,-99,24.4,22.05,4.71,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
943102,CTD or STD cast,CTD/STD cast,research vessel,53.4525,-99,-3.9255,-999,Fixed point,21/06/2007,-99,-99,35.9,35.43,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
621140,CTD or STD cast,CTD/STD cast,research vessel,54.556,-99,-3.8955,-999,Fixed point,25/11/2002,-99,-99,37,34.68,3.96,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
949238,CTD or STD cast,CTD/STD cast,research vessel,53.53583,-99,-3.36283,-999,Fixed point,30/07/2008,-99,-99,25.8,22.55,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929169,CTD or STD cast,CTD/STD cast,research vessel,53.369,-99,-3.33183,-999,Fixed point,13/02/2008,-99,-99,13.9,13.18,1.45,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
729665,CTD or STD cast,CTD/STD cast,research vessel,54.56867,-99,-3.894,-999,Fixed point,23/03/2006,-99,-99,36,32.7,1.98,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
942055,CTD or STD cast,CTD/STD cast,research vessel,53.6145,-99,-3.22183,-999,Fixed point,16/05/2007,-99,-99,8.3,8.67,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
953655,CTD or STD cast,CTD/STD cast,research vessel,53.70083,-99,-3.21883,-999,Fixed point,12/05/2009,-99,-99,15.3,11.15,2.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
979178,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.533,-99,-3.50567,-999,Fixed point,15/02/2007,-99,-99,27.6,26.51,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
948118,CTD or STD cast,CTD/STD cast,research vessel,53.5315,-99,-3.36167,-999,Fixed point,15/05/2008,-99,-99,22.6,20.56,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1023334,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.44933,-99,-3.64,-999,Fixed point,02/08/2009,-99,-99,26.6,25.52,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
720266,CTD or STD cast,CTD/STD cast,research vessel,53.7355,-99,-4.1935,-999,Fixed point,21/03/2005,-99,-99,47,41.62,.99,-99,United Kingdom,Fisheries Research Services Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
621152,CTD or STD cast,CTD/STD cast,research vessel,54.6207,-99,-4.1378,-999,Fixed point,25/11/2002,-99,-99,53,50.54,5.95,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
947373,CTD or STD cast,CTD/STD cast,research vessel,53.86767,-99,-3.37017,-999,Fixed point,17/04/2008,-99,-99,15.9,14.12,3.72,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
942995,CTD or STD cast,CTD/STD cast,research vessel,53.5365,-99,-3.64517,-999,Fixed point,21/06/2007,-99,-99,33.1,30.97,2.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
941918,CTD or STD cast,CTD/STD cast,research vessel,53.53733,-99,-3.3435,-999,Fixed point,16/05/2007,-99,-99,22.5,23.54,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1023383,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.383,-99,-3.78033,-999,Fixed point,03/08/2009,-99,-99,12.3,8.67,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
931715,CTD or STD cast,CTD/STD cast,research vessel,53.37333,-99,-3.23533,-999,Fixed point,04/03/2009,-99,-99,15.4,11.08,.8,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1024398,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.45183,-99,-3.64367,-999,Fixed point,16/09/2009,-99,-99,27.6,27.01,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
953680,CTD or STD cast,CTD/STD cast,research vessel,53.61433,-99,-3.502,-999,Fixed point,12/05/2009,-99,-99,31.7,28,3.72,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
969504,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.3715,-99,-3.2325,-999,Fixed point,16/03/2007,-99,-99,13.8,11.15,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929170,CTD or STD cast,CTD/STD cast,research vessel,53.369,-99,-3.33167,-999,Fixed point,13/02/2008,-99,-99,14.8,13.33,1.34,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
951427,CTD or STD cast,CTD/STD cast,research vessel,53.61633,-99,-3.77533,-999,Fixed point,02/04/2009,-99,-99,41.8,38.4,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
953679,CTD or STD cast,CTD/STD cast,research vessel,53.61667,-99,-3.36333,-999,Fixed point,12/05/2009,-99,-99,25.7,23.54,4.71,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
720254,CTD or STD cast,CTD/STD cast,research vessel,53.8015,-99,-3.71817,-999,Fixed point,20/03/2005,-99,-99,40,35.68,1.98,-99,United Kingdom,Fisheries Research Services Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
729604,CTD or STD cast,CTD/STD cast,research vessel,53.7325,-99,-4.21233,-999,Fixed point,22/03/2006,-99,-99,48,46.58,.99,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
942983,CTD or STD cast,CTD/STD cast,research vessel,53.61683,-99,-3.64617,-999,Fixed point,21/06/2007,-99,-99,29.3,28,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
931703,CTD or STD cast,CTD/STD cast,research vessel,53.37333,-99,-3.23567,-999,Fixed point,04/03/2009,-99,-99,15,10.65,.75,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
941906,CTD or STD cast,CTD/STD cast,research vessel,53.53717,-99,-3.3435,-999,Fixed point,16/05/2007,-99,-99,22.8,23.04,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1023395,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.39333,-99,-3.6425,-999,Fixed point,03/08/2009,-99,-99,14.3,11.15,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
951440,CTD or STD cast,CTD/STD cast,research vessel,53.5305,-99,-3.92783,-999,Fixed point,02/04/2009,-99,-99,49.4,46.33,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
943114,CTD or STD cast,CTD/STD cast,research vessel,53.37033,-99,-3.92983,-999,Fixed point,21/06/2007,-99,-99,22,21.56,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
948131,CTD or STD cast,CTD/STD cast,research vessel,53.4495,-99,-3.36117,-999,Fixed point,15/05/2008,-99,-99,17.2,15.61,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929182,CTD or STD cast,CTD/STD cast,research vessel,53.36917,-99,-3.33183,-999,Fixed point,13/02/2008,-99,-99,15.6,14.32,1.8,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
947397,CTD or STD cast,CTD/STD cast,research vessel,53.53583,-99,-3.637,-999,Fixed point,17/04/2008,-99,-99,36.1,32.95,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
953667,CTD or STD cast,CTD/STD cast,research vessel,53.61583,-99,-3.219,-999,Fixed point,12/05/2009,-99,-99,11.3,8.18,2.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
951439,CTD or STD cast,CTD/STD cast,research vessel,53.61683,-99,-3.923,-999,Fixed point,02/04/2009,-99,-99,48,44.84,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
720242,CTD or STD cast,CTD/STD cast,research vessel,53.96333,-99,-3.727,-999,Fixed point,20/03/2005,-99,-99,36,32.7,2.97,-99,United Kingdom,Fisheries Research Services Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1030619,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.38567,-99,-3.78183,-999,Fixed point,27/01/2010,-99,-99,16.7,12.39,2.68,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
942006,CTD or STD cast,CTD/STD cast,research vessel,53.53683,-99,-3.347,-999,Fixed point,16/05/2007,-99,-99,15.2,15.61,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
729616,CTD or STD cast,CTD/STD cast,research vessel,53.91133,-99,-3.85083,-999,Fixed point,23/03/2006,-99,-99,41,39.64,3.96,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
720229,CTD or STD cast,CTD/STD cast,research vessel,54.111,-99,-4.08467,-999,Fixed point,20/03/2005,-99,-99,35,30.72,.99,-99,United Kingdom,Fisheries Research Services Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
948500,CTD or STD cast,CTD/STD cast,research vessel,53.5325,-99,-3.35483,-999,Fixed point,25/06/2008,-99,-99,16.8,17.1,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1024374,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.5325,-99,-3.2615,-999,Fixed point,16/09/2009,-99,-99,14.1,12.64,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
969528,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.3715,-99,-3.23267,-999,Fixed point,16/03/2007,-99,-99,14.3,11.15,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
948143,CTD or STD cast,CTD/STD cast,research vessel,53.44933,-99,-3.50267,-999,Fixed point,15/05/2008,-99,-99,19.4,15.61,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929194,CTD or STD cast,CTD/STD cast,research vessel,53.369,-99,-3.33183,-999,Fixed point,13/02/2008,-99,-99,16.1,13.88,1.29,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
720230,CTD or STD cast,CTD/STD cast,research vessel,54.12083,-99,-3.66967,-999,Fixed point,20/03/2005,-99,-99,35,31.71,.99,-99,United Kingdom,Fisheries Research Services Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
951403,CTD or STD cast,CTD/STD cast,research vessel,53.61517,-99,-3.50217,-999,Fixed point,01/04/2009,-99,-99,30.5,27.5,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
946787,CTD or STD cast,CTD/STD cast,research vessel,53.45033,-99,-3.36283,-999,Fixed point,11/01/2008,-99,-99,21.8,18.09,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
720217,CTD or STD cast,CTD/STD cast,research vessel,54.4165,-99,-3.862,-999,Fixed point,20/03/2005,-99,-99,38,34.68,1.98,-99,United Kingdom,Fisheries Research Services Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1030607,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.37017,-99,-3.92533,-999,Fixed point,27/01/2010,-99,-99,25,21.11,2.08,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1023371,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.36883,-99,-3.927,-999,Fixed point,03/08/2009,-99,-99,22.8,18.58,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
953692,CTD or STD cast,CTD/STD cast,research vessel,53.615,-99,-3.6415,-999,Fixed point,12/05/2009,-99,-99,33.2,29.98,6.19,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
729628,CTD or STD cast,CTD/STD cast,research vessel,54.07967,-99,-3.63967,-999,Fixed point,23/03/2006,-99,-99,33,31.71,2.97,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
948512,CTD or STD cast,CTD/STD cast,research vessel,53.44933,-99,-3.21583,-999,Fixed point,25/06/2008,-99,-99,15.1,11.15,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1024386,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.44817,-99,-3.6455,-999,Fixed point,16/09/2009,-99,-99,27.5,27.01,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
969516,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.45017,-99,-3.50117,-999,Fixed point,13/03/2007,-99,-99,17,14.12,1.73,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1112208,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.6185,-99,-3.221,-999,Fixed point,11/08/2010,-99,-99,17.5,15.36,5.05,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948155,CTD or STD cast,CTD/STD cast,research vessel,53.5325,-99,-3.50133,-999,Fixed point,15/05/2008,-99,-99,33.2,29.48,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929409,CTD or STD cast,CTD/STD cast,research vessel,53.369,-99,-3.332,-999,Fixed point,13/02/2008,-99,-99,15.9,14.27,1.44,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
951415,CTD or STD cast,CTD/STD cast,research vessel,53.61633,-99,-3.64067,-999,Fixed point,01/04/2009,-99,-99,34.4,31.47,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
946799,CTD or STD cast,CTD/STD cast,research vessel,53.45167,-99,-3.50167,-999,Fixed point,11/01/2008,-99,-99,22,19.08,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
946763,CTD or STD cast,CTD/STD cast,research vessel,53.61683,-99,-3.35867,-999,Fixed point,10/01/2008,-99,-99,27.7,24.03,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
942946,CTD or STD cast,CTD/STD cast,research vessel,53.701,-99,-3.9255,-999,Fixed point,21/06/2007,-99,-99,42.8,41.37,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
969541,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.3715,-99,-3.2325,-999,Fixed point,16/03/2007,-99,-99,14.2,11.65,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929410,CTD or STD cast,CTD/STD cast,research vessel,53.36717,-99,-3.32067,-999,Fixed point,13/02/2008,-99,-99,18.8,17.19,1.33,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
931764,CTD or STD cast,CTD/STD cast,research vessel,53.37317,-99,-3.23567,-999,Fixed point,05/03/2009,-99,-99,15.4,10.86,.85,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948167,CTD or STD cast,CTD/STD cast,research vessel,53.61533,-99,-3.50333,-999,Fixed point,15/05/2008,-99,-99,34.6,30.47,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1013180,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.38583,-99,-3.794,-999,Fixed point,02/11/2006,-99,-99,13.9,14.12,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
949693,CTD or STD cast,CTD/STD cast,research vessel,53.44933,-99,-3.22133,-999,Fixed point,22/10/2008,-99,-99,18.3,16.6,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
970216,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.36817,-99,-3.32833,-999,Fixed point,14/03/2007,-99,-99,14.2,11.65,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
943556,CTD or STD cast,CTD/STD cast,research vessel,53.52883,-99,-3.92383,-999,Fixed point,28/07/2007,-99,-99,39.1,37.41,3.22,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
951476,CTD or STD cast,CTD/STD cast,research vessel,53.52967,-99,-3.50333,-999,Fixed point,02/04/2009,-99,-99,32.8,29.48,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
929827,CTD or STD cast,CTD/STD cast,research vessel,53.369,-99,-3.22983,-999,Fixed point,15/02/2008,-99,-99,14.1,13.29,1.28,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
969934,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.36833,-99,-3.32833,-999,Fixed point,14/03/2007,-99,-99,14.5,13.63,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
720205,CTD or STD cast,CTD/STD cast,research vessel,54.65183,-99,-3.928,-999,Fixed point,20/03/2005,-99,-99,38,33.69,.99,-99,United Kingdom,Fisheries Research Services Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
946775,CTD or STD cast,CTD/STD cast,research vessel,53.529,-99,-3.35517,-999,Fixed point,10/01/2008,-99,-99,27.7,25.52,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929422,CTD or STD cast,CTD/STD cast,research vessel,53.36917,-99,-3.23017,-999,Fixed point,14/02/2008,-99,-99,12.4,9.58,1.01,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
942934,CTD or STD cast,CTD/STD cast,research vessel,53.7855,-99,-3.923,-999,Fixed point,21/06/2007,-99,-99,41.7,40.88,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
931752,CTD or STD cast,CTD/STD cast,research vessel,53.37333,-99,-3.23567,-999,Fixed point,04/03/2009,-99,-99,15.2,10.86,.82,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948179,CTD or STD cast,CTD/STD cast,research vessel,53.70167,-99,-3.50617,-999,Fixed point,15/05/2008,-99,-99,37,35.92,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1013192,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.44667,-99,-3.79283,-999,Fixed point,02/11/2006,-99,-99,28.8,28.49,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
970228,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.36817,-99,-3.32833,-999,Fixed point,14/03/2007,-99,-99,14.6,12.64,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929815,CTD or STD cast,CTD/STD cast,research vessel,53.369,-99,-3.22983,-999,Fixed point,15/02/2008,-99,-99,14.6,14.75,1.25,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
951488,CTD or STD cast,CTD/STD cast,research vessel,53.53217,-99,-3.366,-999,Fixed point,02/04/2009,-99,-99,26.5,22.55,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
943673,CTD or STD cast,CTD/STD cast,research vessel,53.69833,-99,-3.35667,-999,Fixed point,29/08/2007,-99,-99,22.6,23.54,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
949299,CTD or STD cast,CTD/STD cast,research vessel,53.701,-99,-3.21867,-999,Fixed point,30/07/2008,-99,-99,17.4,14.12,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
943568,CTD or STD cast,CTD/STD cast,research vessel,53.53533,-99,-3.33883,-999,Fixed point,29/08/2007,-99,-99,22.4,21.56,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
969946,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.36833,-99,-3.32833,-999,Fixed point,14/03/2007,-99,-99,14.8,12.64,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
931740,CTD or STD cast,CTD/STD cast,research vessel,53.37333,-99,-3.2355,-999,Fixed point,04/03/2009,-99,-99,15.3,10.17,.7,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
929434,CTD or STD cast,CTD/STD cast,research vessel,53.36917,-99,-3.23017,-999,Fixed point,14/02/2008,-99,-99,12.6,10.53,1.36,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
943187,CTD or STD cast,CTD/STD cast,research vessel,53.53533,-99,-3.352,-999,Fixed point,26/07/2007,-99,-99,18.6,16.1,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
950504,CTD or STD cast,CTD/STD cast,research vessel,53.53233,-99,-3.9235,-999,Fixed point,06/02/2009,-99,-99,47,42.37,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
969565,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.37117,-99,-3.23217,-999,Fixed point,16/03/2007,-99,-99,15.2,14.12,.74,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
931518,CTD or STD cast,CTD/STD cast,research vessel,53.36983,-99,-3.33267,-999,Fixed point,04/03/2009,-99,-99,11.9,8.09,1.54,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1013167,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.44967,-99,-3.51033,-999,Fixed point,02/11/2006,-99,-99,17.2,17.59,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
948180,CTD or STD cast,CTD/STD cast,research vessel,53.78283,-99,-3.50883,-999,Fixed point,15/05/2008,-99,-99,27.9,23.54,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929840,CTD or STD cast,CTD/STD cast,research vessel,53.36883,-99,-3.23,-999,Fixed point,15/02/2008,-99,-99,13.2,12.65,1.27,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
931739,CTD or STD cast,CTD/STD cast,research vessel,53.37333,-99,-3.23567,-999,Fixed point,04/03/2009,-99,-99,14.6,10.35,.85,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
946738,CTD or STD cast,CTD/STD cast,research vessel,53.6175,-99,-3.22383,-999,Fixed point,10/01/2008,-99,-99,10.1,8.67,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
