BODC reference,Oceanographic data type,Instrument,Platform,Latitude A,Latitude B,Longitude A,Longitude B,Positional definition,Start date,End date,Series duration (days),Sea floor depth (m),Series depth minimum (m),Series depth maximum (m),Project,Country,Organisation,Quality control (QC),Series availability,Warnings,Licence ///20
1085910,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,17/03/2004,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737874,CTD or STD cast,CTD/STD cast,research vessel,49.89083,-99,-7.88217,-999,Fixed point,27/07/2005,-99,-99,108.5,106.29,2.21,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1054867,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,48.74967,-99,-7.858,-999,Fixed point,19/09/2004,-99,-99,143.49,145.21,2.48,Atlantic Meridional Transect Phase2(AMT),United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1086359,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,19/09/2005,-99,-99,55,54,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085067,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,22/04/2002,-99,-99,55,53.5,2,L4 time-series,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911413,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,14/04/2008,14/04/2008,0,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1108098,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46817,-99,-6.42567,-999,Fixed point,10/08/2003,10/08/2003,0,99.2,88.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1107360,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.56667,-99,-5.46683,-999,Fixed point,03/08/2003,03/08/2003,0,77.2,66.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1086753,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,04/09/2006,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107476,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.8165,-99,-7.20333,-999,Fixed point,03/08/2003,03/08/2003,0,76.4,60.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1087885,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25358,-99,-4.22369,-999,Fixed point,11/07/2011,11/07/2011,0,55,52,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1048131,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0406,-99,-4.3638,-999,Fixed point,17/08/2010,17/08/2010,0,75,62.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737886,CTD or STD cast,CTD/STD cast,research vessel,49.8905,-99,-7.88367,-999,Fixed point,27/07/2005,-99,-99,105.5,101.05,2.53,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1054855,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,48.73533,-99,-7.84033,-999,Fixed point,19/09/2004,-99,-99,147.23,124.4,2.48,Atlantic Meridional Transect Phase2(AMT),United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
911425,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.248,-99,-4.215,-999,Fixed point,21/04/2008,21/04/2008,0,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085079,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,01/05/2002,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086360,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,26/09/2005,-99,-99,55,50.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737966,CTD or STD cast,CTD/STD cast,research vessel,49.9325,-99,-7.8425,-999,Fixed point,28/07/2005,-99,-99,118,112.09,2.87,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1115323,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.252,-99,-4.2169,-999,Fixed point,28/11/2012,28/11/2012,0,55,52.25,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085031,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,04/03/2002,-99,-99,55,52,2,L4 time-series,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085424,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,25/03/2003,-99,-99,55,55,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1088121,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,28/10/2011,-99,-99,75,64.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737954,CTD or STD cast,CTD/STD cast,research vessel,49.93417,-99,-7.84183,-999,Fixed point,28/07/2005,-99,-99,119,109.79,2.68,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1086396,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,17/10/2005,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738331,CTD or STD cast,CTD/STD cast,research vessel,49.882,-99,-7.889,-999,Fixed point,31/07/2005,-99,-99,106,94.44,2.15,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085436,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,27/03/2003,-99,-99,55,53.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107600,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.469,-99,-6.42367,-999,Fixed point,05/08/2003,05/08/2003,0,97.2,87.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1115311,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.248,-99,-4.2265,-999,Fixed point,14/11/2012,14/11/2012,0,55,51.25,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107612,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.469,-99,-6.42367,-999,Fixed point,05/08/2003,05/08/2003,0,97.2,88.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
738306,CTD or STD cast,CTD/STD cast,research vessel,49.88217,-99,-7.88517,-999,Fixed point,31/07/2005,-99,-99,111,104.26,2.4,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
737942,CTD or STD cast,CTD/STD cast,research vessel,49.93283,-99,-7.8345,-999,Fixed point,28/07/2005,-99,-99,119,117.01,2.1,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085055,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,15/04/2002,-99,-99,55,52.5,2,L4 time-series,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085448,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,31/03/2003,-99,-99,55,53,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737930,CTD or STD cast,CTD/STD cast,research vessel,49.9295,-99,-7.83433,-999,Fixed point,28/07/2005,-99,-99,120,118.13,2.44,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1107624,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.469,-99,-6.42367,-999,Fixed point,05/08/2003,05/08/2003,0,97.2,87.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
738318,CTD or STD cast,CTD/STD cast,research vessel,49.88583,-99,-7.886,-999,Fixed point,31/07/2005,-99,-99,109,101.11,2.46,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085043,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,02/04/2002,-99,-99,55,41,2,L4 time-series,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737929,CTD or STD cast,CTD/STD cast,research vessel,49.90167,-99,-7.87933,-999,Fixed point,27/07/2005,-99,-99,101,91.44,2.43,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1107636,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.469,-99,-6.42367,-999,Fixed point,05/08/2003,05/08/2003,0,97.2,86.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085866,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,21/01/2004,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738367,CTD or STD cast,CTD/STD cast,research vessel,49.889,-99,-7.881,-999,Fixed point,31/07/2005,-99,-99,109,100.34,2.09,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1086022,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,31/01/2005,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737917,CTD or STD cast,CTD/STD cast,research vessel,49.90117,-99,-7.89167,-999,Fixed point,27/07/2005,-99,-99,101,96.53,2.46,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1107648,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46883,-99,-6.42417,-999,Fixed point,05/08/2003,05/08/2003,0,99.6,87.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
738379,CTD or STD cast,CTD/STD cast,research vessel,49.8855,-99,-7.87383,-999,Fixed point,31/07/2005,-99,-99,114,105.37,2.35,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085878,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,16/02/2004,-99,-99,55,49.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1088157,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25325,-99,-4.20849,-999,Fixed point,28/02/2011,28/02/2011,0,55,50.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086010,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,24/01/2005,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737905,CTD or STD cast,CTD/STD cast,research vessel,49.893,-99,-7.886,-999,Fixed point,27/07/2005,-99,-99,101,96.09,2.62,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
738343,CTD or STD cast,CTD/STD cast,research vessel,49.88883,-99,-7.88533,-999,Fixed point,31/07/2005,-99,-99,106,100.37,2.5,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1106497,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0335,-99,-4.37333,-999,Fixed point,26/07/2003,26/07/2003,0,74.4,70.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1086808,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,06/11/2006,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085018,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,12/02/2002,-99,-99,55,47.5,2,L4 time-series,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1088145,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,01/11/2011,-99,-99,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086009,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,06/01/2005,-99,-99,55,49,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085400,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,27/01/2003,-99,-99,55,50,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085891,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,01/03/2004,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738355,CTD or STD cast,CTD/STD cast,research vessel,49.89033,-99,-7.88917,-999,Fixed point,31/07/2005,-99,-99,100,91.07,2.21,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085006,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.21666,-999,Fixed point,14/01/2002,-99,-99,55,49.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1088133,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,25/10/2011,-99,-99,55,45,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107661,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46883,-99,-6.42417,-999,Fixed point,05/08/2003,05/08/2003,0,99.6,87.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
910888,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,03/06/2008,03/06/2008,0,75,70.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1086821,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,18/12/2006,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085412,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,03/02/2003,-99,-99,55,53,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1054449,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.25733,-99,-6.60783,-999,Fixed point,30/05/2004,-99,-99,121.61,91.69,.5,Atlantic Meridional Transect Phase2(AMT),United Kingdom,Southampton University Department of Oceanography,null,Public,Y,BODC Data Licence Agreement
1087117,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,10/02/2003,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1081367,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.45706,-99,-7.44369,-999,Fixed point,30/09/2011,30/09/2011,0,98.3,89,1,Oceans 2025 Theme 10 SO1:AMT,United Kingdom,British Oceanographic Data Centre,null,Public,N,BODC Data Licence Agreement
911020,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,23/04/2007,23/04/2007,0,55,52,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086949,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,24/01/2003,-99,-99,75,52.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1114682,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2541,-99,-4.2194,-999,Fixed point,16/01/2012,16/01/2012,0,55,51.5,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086950,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,13/02/2003,-99,-99,75,52.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087105,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,08/12/2004,-99,-99,75,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911019,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,16/04/2007,16/04/2007,0,55,51,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086962,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,21/03/2003,-99,-99,75,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1114694,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0363,-99,-4.3629,-999,Fixed point,23/01/2012,23/01/2012,0,75,60.5,2.75,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911044,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.248,-99,-4.215,-999,Fixed point,08/05/2007,08/05/2007,0,55,54,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1087904,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25331,-99,-4.2211,-999,Fixed point,25/07/2011,25/07/2011,0,55,53.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086974,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,23/04/2003,-99,-99,75,54,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911032,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,30/04/2007,30/04/2007,0,55,52,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1115372,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,18/12/2012,-99,-99,55,55.25,4.25,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086986,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,14/05/2003,-99,-99,75,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911911,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,16/03/2009,16/03/2009,0,55,56.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115360,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0356,-99,-4.3625,-999,Fixed point,11/12/2012,11/12/2012,0,75,61.5,2.25,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085461,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,02/04/2003,-99,-99,55,50.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087492,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0328,-99,-4.3677,-999,Fixed point,08/03/2011,08/03/2011,0,75,73.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086998,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,04/06/2003,-99,-99,75,52.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911923,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.249,-99,-4.219,-999,Fixed point,23/03/2009,23/03/2009,0,55,48.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085473,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,07/04/2003,-99,-99,55,52.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
